head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
False,False,harin,na,δείραντες,ἐκεῖνον,verb,demonstrative pronoun,verb,demonstrative pronoun,principale coordinata,open predication in coordinazione,old,3,0.0,indicative,participle,principale coordinata finita,open predication in coordinazione non finita
False,,harin,gan,δείραντες,,verb,common noun,verb,,principale coordinata,open predication in coordinazione,info_unannotatable,0,,indicative,participle,principale coordinata finita,open predication in coordinazione non finita
False,False,viraworecʻin,ná,τραυματίσαντες,τοῦτον,verb,demonstrative pronoun,verb,demonstrative pronoun,principale coordinata,open predication,old,2,1.0,indicative,participle,principale coordinata finita,open predication non finita
False,False,araricʻ,zinčʻ,ποιήσω,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,subjunctive,subjunctive,principale finita,principale finita
True,True,ar̄akʻecʻicʻ,ordi,πέμψω,υἱόν,verb,common noun,verb,common noun,principale,principale,new,3,3.0,subjunctive,indicative,principale finita,principale finita
True,True,tesin,na,ἰδόντες,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,,open predication,old,1,0.0,indicative,participle,,open predication non finita
True,True,spancʻowkʻ,sa,ἀποκτείνωμεν,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,subjunctive,subjunctive,principale finita,principale finita
True,True,hanin,na,ἐκβαλόντες,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,open predication,old,1,0.0,indicative,participle,principale coordinata finita,open predication non finita
False,False,arascʻē,zinčʻ,ποιήσει,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,subjunctive,indicative,principale finita,principale finita
True,True,korowsanicʻē,mšaks,ἀπολέσει,γεωργοὺς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,3,2.0,subjunctive,indicative,principale coordinata finita,principale coordinata finita
True,True,tacʻē,aygi,δώσει,ἀμπελῶνα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,2,1.0,subjunctive,indicative,principale coordinata finita,principale coordinata finita
False,False,anargecʻin,or,ἀπεδοκίμασαν,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,indicative,indicative,relativa finita,relativa finita
True,True,hosescʻḗ,na,λικμήσει,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,non_spec_old,2,1.0,subjunctive,indicative,principale finita,principale finita
True,True,arkanel,jer̄s,ἐπιβαλεῖν,χεῖρας,verb,common noun,verb,common noun,open predication,open predication,acc_inf,0,1.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,asacʻ,ar̄ak,εἶπεν,παραβολὴν,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,old,3,2.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,ar̄akʻecʻin,dawačans,ἀπέστειλαν,ὑποκρινομένους,verb,common noun,verb,verb,principale coordinata,principale,new,1,1.0,indicative,indicative,principale coordinata finita,principale finita
False,False,ownel,anjins,εἶναι,ἑαυτοὺς,verb,common noun,verb,personal reflexive pronoun,subordinata completiva,subordinata completiva,old,1,0.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
True,True,əmbr̄nescʻén,na,ἐπιλάβωνται,αὐτοῦ,verb,demonstrative pronoun,verb,personal pronoun,,,old,1,0.0,subjunctive,subjunctive,,
True,True,matnel,na,παραδοῦναι,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,gerundi obl,,old,1,0.0,infinitive,infinitive,gerundi obl non finita,
True,True,ar̄nows,akn,λαμβάνεις,πρόσωπον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,owsowcʻanes,čanaparh,διδάσκεις,ὁδὸν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,3,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,tal,harks,δοῦναι,φόρον,verb,common noun,verb,common noun,obl,subordinata completiva,non_spec,0,0.0,infinitive,infinitive,obl non finita,subordinata completiva non finita
True,,cʻowcʻḗkʻ,dahekan,,,verb,common noun,,,principale,,non_spec,2,,imperative,,principale finita,
False,,etown,Patasxani,εἶπαν,,verb,common noun,verb,,principale coordinata,principale,new,0,,indicative,indicative,principale coordinata finita,principale finita
True,True,towkʻ,kayser,ἀπόδοτε,Καίσαρος,verb,common noun,verb,common noun,principale coordinata,principale coordinata,quant,2,1.0,imperative,imperative,principale coordinata finita,principale coordinata finita
False,True,əmbr̄nel,na,ἐπιλαβέσθαι,αὐτοῦ,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,ar̄nowcʻów,kin,λάβῃ,γυναῖκα,verb,common noun,verb,common noun,subordinata avverbiale coordinata,subordinata completiva coordinata,non_spec_old,2,1.0,subjunctive,subjunctive,subordinata avverbiale coordinata finita,subordinata completiva coordinata finita
True,True,yarowscʻē,zawak,ἐξαναστήσῃ,σπέρμα,verb,common noun,verb,common noun,subordinata avverbiale coordinata,subordinata completiva coordinata,non_spec_inf,0,0.0,subjunctive,subjunctive,subordinata avverbiale coordinata finita,subordinata completiva coordinata finita
True,True,ar̄eal,kin,λαβὼν,γυναῖκα,verb,common noun,verb,common noun,open predication,open predication,new,0,0.0,participle,participle,open predication non finita,open predication non finita
True,,ar̄,na,,,verb,demonstrative pronoun,,,principale,,old,1,,indicative,,principale finita,
True,True,ar̄,na,ἔλαβεν,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,tʻołin,ordis,κατέλιπον,τέκνα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,kalan,na,ἔσχον,αὐτὴν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
False,,et,Patasxani,εἶπεν,,verb,common noun,verb,,principale coordinata,principale,new,0,,indicative,indicative,principale coordinata finita,principale finita
False,,ar̄nen,kanays,γαμοῦσιν,,verb,common noun,verb,,principale coordinata,principale coordinata,non_spec,0,,indicative,indicative,principale coordinata finita,principale coordinata finita
False,,ar̄nen,kanays,γαμοῦσιν,,verb,common noun,verb,,principale coordinata,principale coordinata,non_spec,0,,indicative,indicative,principale coordinata finita,principale coordinata finita
False,,etown,Patasxani,,ἀποκριθέντες,verb,common noun,,verb,principale coordinata,,new,0,0.0,indicative,,principale coordinata finita,
True,True,harcʻanel,na,ἐπερωτᾶν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,harcʻanel,inčʻ,ἐπερωτᾶν,οὐδέν,verb,indefinite pronoun,verb,indefinite pronoun,open predication,open predication,non_spec,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,asen,Kʻristos,λέγουσιν,Χριστὸν,verb,proper noun,verb,proper noun,principale,principale,acc_gen,1,1.0,indicative,indicative,principale finita,principale finita
False,False,kočʻē,na,καλεῖ,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,,principale coordinata,old,1,0.0,indicative,indicative,,principale coordinata finita
True,True,owten,towns,κατεσθίουσιν,οἰκίας,verb,common noun,verb,common noun,relativa coordinata,relativa coordinata,kind,2,2.0,indicative,indicative,relativa coordinata finita,relativa coordinata finita
True,,yerkarén,aławtʻs,προσεύχονται,,verb,common noun,verb,,relativa coordinata,relativa coordinata,non_spec,1,,indicative,indicative,relativa coordinata finita,relativa coordinata finita
True,True,ənkalcʻín,datastans,λήμψονται,κρίμα,verb,common noun,verb,common noun,principale,principale,non_spec,1,1.0,subjunctive,indicative,principale finita,principale finita
True,,arkanein,towrs,βάλλοντας,,verb,common noun,verb,,relativa,relativa,new,2,,indicative,participle,relativa finita,relativa non finita
True,,etes,kin,εἶδεν,,verb,common noun,verb,,principale coordinata,principale coordinata,new,5,,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,ark,lowmays,βάλλουσαν,λεπτά,verb,common noun,verb,common noun,relativa,open predication,new,1,1.0,indicative,participle,relativa finita,open predication non finita
False,False,árk,keans,ἔβαλεν,βίον,verb,common noun,verb,common noun,principale coordinata,principale,new,4,3.0,indicative,indicative,principale coordinata finita,principale finita
False,False,ownēr,or,εἶχεν,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,indicative,indicative,relativa finita,relativa finita
False,False,tesanēkʻ,or,θεωρεῖτε,ἃ,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,1,0.0,indicative,indicative,relativa finita,relativa finita
True,True,mxescʻén,jer̄s,ἐπιβαλοῦσιν,χεῖρας,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,2,2.0,subjunctive,indicative,principale coordinata finita,principale coordinata finita
True,,taloy,patasxani,,,verb,common noun,,,relativa oggettiva,,non_spec,0,,gerund,,relativa oggettiva non finita,
True,,tal,patasxani,,,verb,common noun,,,open predication in coordinazione,,non_spec,0,,infinitive,,open predication in coordinazione non finita,
True,True,stasǰikʻ,ogis,κτήσασθε,ψυχὰς,verb,common noun,verb,common noun,principale,principale,new,2,2.0,subjunctive,imperative,principale finita,principale finita
True,True,tesanicʻēkʻ,Erowsałém,ἴδητε,Ἱερουσαλήμ,verb,proper noun,verb,proper noun,,relativa,acc_gen,1,0.0,subjunctive,subjunctive,,relativa finita
True,True,tescʻen,ordi,ὄψονται,υἱὸν,verb,common noun,verb,common noun,principale,principale,old_inact,2,2.0,subjunctive,indicative,principale finita,principale finita
True,True,barjracʻowsǰikʻ,glowxs,ἀνακύψατε,κεφαλὰς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,2,2.0,subjunctive,imperative,principale coordinata finita,principale coordinata finita
True,True,asacʻ,ar̄ak,εἶπεν,παραβολὴν,verb,common noun,verb,common noun,principale,principale,new,1,0.0,indicative,indicative,principale finita,principale finita
True,,cʻowcʻanicʻen,ptowł,προβάλωσιν,,verb,common noun,verb,,,subordinata avverbiale,non_spec,2,,subjunctive,subjunctive,,subordinata avverbiale finita
True,True,tesanicʻēkʻ,ays,ἴδητε,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,,subordinata avverbiale,quant,2,0.0,subjunctive,subjunctive,,subordinata avverbiale finita
False,,ararēkʻ,ałáwtʻs,,,verb,common noun,,,principale,,info_unannotatable,0,,indicative,,principale finita,
True,,spananicʻen,na,,,verb,demonstrative pronoun,,,subordinata completiva,,old,1,,subjunctive,,subordinata completiva finita,
True,,ed,bans,συνελάλησεν,,verb,common noun,verb,,principale,principale,non_spec,0,,indicative,indicative,principale finita,principale finita
True,True,matnescʻḗ,na,παραδῷ,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,,relativa oggettiva,old,1,0.0,subjunctive,subjunctive,,relativa oggettiva finita
True,False,tál,arcatʻ,δοῦναι,ἀργύριον,verb,common noun,verb,common noun,subordinata completiva,open predication,non_spec,0,0.0,infinitive,infinitive,subordinata completiva non finita,open predication non finita
True,True,xndrēr,parap,ἐζήτει,εὐκαιρίαν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,matnel,na,παραδοῦναι,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,narg,narg,old,1,0.0,infinitive,infinitive,narg non finita,narg non finita
True,True,zenowl,pasekʻ,θύεσθαι,πάσχα,verb,common noun,verb,common noun,narg,subordinata completiva,acc_inf,2,1.0,infinitive,infinitive,narg non finita,subordinata completiva non finita
True,True,patrastecʻēkʻ,pasekʻ,ἑτοιμάσατε,πάσχα,verb,common noun,verb,common noun,principale,principale,acc_gen,2,1.0,imperative,imperative,principale finita,principale finita
False,False,owticʻem,pasekʻ,φάγω,πάσχα,verb,common noun,verb,common noun,relativa,relativa,acc_gen,2,1.0,subjunctive,subjunctive,relativa finita,relativa finita
True,True,cʻowcʻcʻē,vernatown,δείξει,ἀνάγαιον,verb,common noun,verb,common noun,principale,principale,new,3,2.0,subjunctive,indicative,principale finita,principale finita
True,True,patrastecʻin,pasekʻ,ἡτοίμασαν,πάσχα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,2,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,owtel,pasekʻ,φαγεῖν,πάσχα,verb,common noun,verb,common noun,subordinata completiva,open predication,acc_sit,2,2.0,infinitive,infinitive,subordinata completiva non finita,open predication non finita
True,True,ənkaleal,bažak,δεξάμενος,ποτήριον,verb,common noun,verb,common noun,open predication,open predication,new,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,ar̄ḗkʻ,ayd,λάβετε,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale coordinata,principale coordinata,acc_sit,1,0.0,imperative,imperative,principale coordinata finita,principale coordinata finita
True,True,ar̄eal,hacʻ,λαβὼν,ἄρτον,verb,common noun,verb,common noun,open predication,open predication,new,0,0.0,participle,participle,open predication non finita,open predication non finita
False,False,arasǰikʻ,áys,ποιεῖτε,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,acc_sit,1,0.0,subjunctive,imperative,principale finita,principale finita
False,,ar̄,bažak,,ποτήριον,verb,common noun,,common noun,principale coordinata,,old,3,1.0,indicative,,principale coordinata finita,
False,False,gorcelocʻ,ayn,πράσσειν,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,open predication,open predication,old,1,0.0,gerund,infinitive,open predication non finita,open predication non finita
True,True,owxtem,arkʻayowtʻiwn,διατίθεμαι,βασιλείαν,verb,common noun,verb,common noun,principale,principale,acc_gen,1,0.0,indicative,indicative,principale finita,principale finita
True,True,datél,azg,κρίνοντες,φυλὰς,verb,common noun,verb,common noun,open predication,open predication,new,3,3.0,infinitive,participle,open predication non finita,open predication non finita
False,False,xarbalel,jez,σινιάσαι,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,hastatescʻés,ełbars,στήρισον,ἀδελφούς,verb,common noun,verb,common noun,principale coordinata,principale,new,2,2.0,subjunctive,imperative,principale coordinata finita,principale finita
True,True,owrascʻis,is,ἀπαρνήσῃ,με,verb,personal pronoun,verb,personal pronoun,,,old,1,0.0,subjunctive,indicative,,
True,True,ar̄akʻecʻi,jez,ἀπέστειλα,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,,,old,1,0.0,indicative,indicative,,
True,True,ownicʻi,kʻsak,ἔχων,βαλλάντιον,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,non_spec,0,0.0,indicative,participle,relativa soggettiva finita,relativa soggettiva non finita
True,True,vačar̄escʻē,jorjs,πωλησάτω,ἱμάτιον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,2,2.0,subjunctive,imperative,principale coordinata finita,principale coordinata finita
True,True,gnescʻē,sowser,ἀγορασάτω,μάχαιραν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,subjunctive,imperative,principale coordinata finita,principale coordinata finita
True,True,ed,cownr,θεὶς,γόνατα,verb,common noun,verb,common noun,principale coordinata,open predication,acc_inf,0,1.0,indicative,participle,principale coordinata finita,open predication non finita
True,True,ancʻo,bažak,παρενέγκαι,ποτήριον,verb,common noun,verb,common noun,principale,principale,acc_sit,3,2.0,imperative,infinitive,principale finita,principale non finita
True,True,egit,nosa,εὗρεν,αὐτοὺς,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,hambowreácʻ,na,φιλῆσαι,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale,open predication,old,1,0.0,indicative,infinitive,principale finita,open predication non finita
False,,toweal,nšan,,,verb,common noun,,,,,new,3,,participle,,,
False,,ownicʻikʻ,ná,,,verb,demonstrative pronoun,,,principale,,old,1,,subjunctive,,principale finita,
True,False,matnes,ordi,παραδίδως,υἱὸν,verb,common noun,verb,common noun,principale,principale,old,2,2.0,indicative,indicative,principale finita,principale finita
True,,harcʻówkʻ,nosa,πατάξομεν,,verb,demonstrative pronoun,verb,,principale,principale,old,1,,subjunctive,indicative,principale finita,principale finita
True,True,ehar,car̄ay,ἐπάταξεν,δοῦλον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,2,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,ehan,owkn,ἀφεῖλεν,οὖς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,3,3.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,,et,Patasxani,,ἀποκριθεὶς,verb,common noun,,verb,principale coordinata,,new,0,0.0,indicative,,principale coordinata finita,
True,True,bžškeácʻ,na,ἰάσατο,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,jgecʻēkʻ,jer̄s,ἐξετείνατε,χεῖρας,verb,common noun,verb,common noun,principale coordinata,principale,acc_inf,0,1.0,indicative,indicative,principale coordinata finita,principale finita
True,True,kaleal,na,συλλαβόντες,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,participle,participle,open predication non finita,open predication non finita
True,True,lowcʻin,krak,περιαψάντων,πῦρ,verb,common noun,verb,common noun,subordinata avverbiale coordinata,subordinata avverbiale,new,0,0.0,indicative,participle,subordinata avverbiale coordinata finita,subordinata avverbiale non finita
True,True,Etes,na,ἰδοῦσα,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,open predication in coordinazione,old,1,0.0,indicative,participle,principale coordinata finita,open predication in coordinazione non finita
True,True,gitem,na,οἶδα,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,etes,na,ἰδὼν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,open predication,old,1,0.0,indicative,participle,principale coordinata finita,open predication non finita
False,,xawsis,zinčʻ,λαλοῦντος,λέγεις,verb,interrogative pronoun,verb,verb,subordinata completiva,subordinata avverbiale,old,0,1.0,indicative,participle,subordinata completiva finita,subordinata avverbiale non finita
False,,asēr,ayn,,,verb,demonstrative pronoun,,,,,old,1,,indicative,,,
True,True,yišeácʻ,ban,ὑπεμνήσθη,λόγου,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old_inact,4,3.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,,asacʻ,or,εἶπεν,,verb,relative pronoun,verb,,rel,relativa,,1,,indicative,indicative,rel finita,relativa finita
True,,gitel,is,,με,verb,personal pronoun,,personal pronoun,subordinata completiva,,old,1,0.0,infinitive,,subordinata completiva non finita,
True,True,parhein,na,συνέχοντες,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,relativa,relativa,old,1,0.0,indicative,participle,relativa finita,relativa non finita
False,,ar̄nein,aypn,ἐνέπαιζον,,verb,common noun,verb,,principale coordinata,principale coordinata,info_unannotatable,0,,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,cackein,eress,,,verb,common noun,,,principale coordinata,,new,2,,indicative,,principale coordinata finita,
True,True,ehar,kʻez,παίσας,σε,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa soggettiva,old,1,0.0,indicative,participle,relativa soggettiva finita,relativa soggettiva non finita
True,True,acin,na,ἀπήγαγον,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale coordinata,old,1,0.0,indicative,indicative,principale finita,principale coordinata finita
True,,harcʻicʻ,inčʻ,ἐρωτήσω,,verb,indefinite pronoun,verb,,,,non_spec,0,,subjunctive,subjunctive,,
True,,harcʻicʻ,jez,ἐρωτήσω,,verb,personal pronoun,verb,,,,old,1,,subjunctive,subjunctive,,
True,,táykʻ,patasxani,ἀποκριθῆτε,,verb,common noun,verb,,principale coordinata,principale,non_spec,1,,indicative,imperative,principale coordinata finita,principale finita
True,True,acin,na,ἤγαγον,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,False,gtakʻ,sa,εὕραμεν,τοῦτον,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,acc_sit,1,0.0,indicative,indicative,principale finita,principale finita
True,False,tʻiwrēr,azg,φόρους,ἔθνος,verb,common noun,common noun,common noun,subordinata completiva coordinata,relativa oggettiva,new,3,2.0,indicative,,subordinata completiva coordinata finita,relativa oggettiva finita
True,,taloy,harks,διδόναι,,verb,common noun,verb,,gerundi obl,subordinata completiva,non_spec,0,,gerund,infinitive,gerundi obl non finita,subordinata completiva non finita
True,True,eharcʻ,na,ἠρώτησεν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale,old,1,0.0,indicative,indicative,principale coordinata finita,principale finita
False,,et,patasxani,,ἀποκριθεὶς,verb,common noun,,verb,principale coordinata,,new,0,1.0,indicative,,principale coordinata finita,
True,True,gtaném,vnas,εὑρίσκω,αἴτιον,verb,common noun,verb,adjective,principale,principale,non_spec,1,1.0,indicative,indicative,principale finita,principale finita
True,True,xr̄ovḗ,̌ołovowrds,ἀνασείει,λαόν,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,old,1,1.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,tanel,na,ἀνέπεμψεν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,open predication,principale coordinata,old,1,0.0,infinitive,indicative,open predication non finita,principale coordinata finita
True,True,etes,Yisows,ἰδὼν,Ἰησοῦν,verb,proper noun,verb,proper noun,,open predication,old,1,1.0,indicative,participle,,open predication non finita
True,True,tesanel,na,ἰδεῖν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,,ownēr,akn,ἤλπιζέν,,verb,common noun,verb,,subordinata avverbiale coordinata,principale coordinata,info_unannotatable,1,,indicative,indicative,subordinata avverbiale coordinata finita,principale coordinata finita
False,False,tesanel,nšán,ἰδεῖν,σημεῖον,verb,common noun,verb,common noun,narg,open predication,non_spec,1,1.0,infinitive,infinitive,narg non finita,open predication non finita
True,True,Harcʻanēr,na,ἐπηρώτα,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
False,False,et,inčʻ,ἀπεκρίνατο,οὐδὲν,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,non_spec,1,0.0,indicative,indicative,principale finita,principale finita
True,True,Arhamarheácʻ,na,ἐξουθενήσας,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,open predication in coordinazione,old,1,0.0,indicative,participle,principale coordinata finita,open predication in coordinazione non finita
False,False,arareal,aypn,περιβαλὼν,ἐμπαίξας,verb,common noun,verb,verb,open predication,open predication,info_unannotatable,0,1.0,participle,participle,open predication non finita,open predication non finita
True,,ark,handerjs,,ἐσθῆτα,verb,common noun,,common noun,principale coordinata,,new,1,1.0,indicative,,principale coordinata finita,
True,True,matowcʻēkʻ,ayr,προσηνέγκατέ,ἄνθρωπον,verb,common noun,verb,common noun,principale,principale coordinata,acc_sit,3,2.0,imperative,indicative,principale finita,principale coordinata finita
False,,gti,vnas,εὗρον,,verb,common noun,verb,,principale coordinata,principale coordinata,non_spec,2,,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,tanel,da,ἀνέπεμψεν,,verb,demonstrative pronoun,verb,,open predication,principale,old,1,,infinitive,indicative,open predication non finita,principale finita
True,True,xratecʻicʻ,da,παιδεύσας,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,open predication,old,1,0.0,subjunctive,participle,principale coordinata finita,open predication non finita
True,True,bárj,da,αἶρε,τοῦτον,verb,demonstrative pronoun,verb,demonstrative pronoun,principale coordinata,principale,old,1,0.0,indicative,imperative,principale coordinata finita,principale finita
True,True,arjakea,Barábba,ἀπόλυσον,Βαραββᾶν,verb,proper noun,verb,proper noun,principale coordinata,principale,acc_gen,1,1.0,imperative,imperative,principale coordinata finita,principale finita
True,True,arjakél,Yisows,ἀπολῦσαι,Ἰησοῦν,verb,proper noun,verb,proper noun,open predication,open predication,old,1,1.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,han,da,σταύρου,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,imperative,imperative,principale finita,principale finita
False,False,arar,zinčʻ,ἐποίησεν,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,1,1.0,indicative,indicative,principale finita,principale finita
False,False,gti,vnas,εὗρον,αἴτιον,verb,common noun,verb,adjective,principale,principale,non_spec,2,2.0,indicative,indicative,principale finita,principale finita
True,True,xratecʻicʻ,sa,παιδεύσας,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,open predication,old,1,0.0,subjunctive,participle,principale coordinata finita,open predication non finita
False,False,hanel,na,σταυρωθῆναι,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,1,0.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
True,True,ar̄nel,haycʻowacs,γενέσθαι,αἴτημα,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,old,2,2.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
True,,Arjakeácʻ,Barabbay,ἀπέλυσεν,,verb,proper noun,verb,,principale coordinata,principale,old,3,,indicative,indicative,principale coordinata finita,principale finita
False,False,xndreín,or,ᾐτοῦντο,ὃν,verb,relative pronoun,verb,relative pronoun,relativa coordinata,relativa,,1,0.0,indicative,indicative,relativa coordinata finita,relativa finita
False,False,matneácʻ,Yisows,παρέδωκεν,Ἰησοῦν,verb,proper noun,verb,proper noun,principale coordinata,principale,old,1,1.0,indicative,indicative,principale coordinata finita,principale finita
True,,gnacʻin,na,,αὐτόν,verb,demonstrative pronoun,,personal pronoun,principale,,old,1,0.0,indicative,,principale finita,
True,True,əmbr̄necʻin,Símovn,ἐπιλαβόμενοι,Σίμωνά,verb,proper noun,verb,proper noun,principale,open predication,new,4,2.0,indicative,participle,principale finita,open predication non finita
True,True,edin,xačʻ,ἐπέθηκαν,σταυρὸν,verb,common noun,verb,common noun,principale,principale,acc_inf,2,1.0,indicative,indicative,principale finita,principale finita
True,True,ašxarein,na,ἐθρήνουν,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,relativa coordinata,relativa coordinata,old,1,0.0,indicative,indicative,relativa coordinata finita,relativa coordinata finita
True,True,cackecʻḗkʻ,mez,καλύψατε,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,imperative,imperative,principale finita,principale finita
False,False,ar̄nen,ays,ποιοῦσιν,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,,,acc_sit,1,0.0,indicative,indicative,,
True,True,Acin,čʻaragorcs,ἤγοντο,κακοῦργοι,verb,common noun,verb,adjective,principale,principale,new,3,2.0,indicative,indicative,principale finita,principale finita
True,True,hanin,na,ἐσταύρωσαν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale,old,1,0.0,indicative,indicative,principale coordinata finita,principale finita
